index	monomial	coefficient
1149	b^7*u^8*v^3	-0.00000000000000000e+00
1150	b^7*u^9*v^2	-0.00000000000000000e+00
1151	b^7*u^10*v	-0.00000000000000000e+00
1152	b^7*u^11	-0.00000000000000000e+00
1153	b^8*v^10	0.00000000000000000e+00
1154	b^8*u*v^9	0.00000000000000000e+00
1155	b^8*u^2*v^8	1.87762791705135368e-06
1156	b^8*u^3*v^7	2.25839786734821038e-04
1157	b^8*u^4*v^6	7.46071943594003861e-02
1158	b^8*u^5*v^5	3.88940931876397000e-02
1159	b^8*u^6*v^4	2.29287432779135686e-02
1160	b^8*u^7*v^3	1.83302039077370363e-07
1161	b^8*u^8*v^2	-0.00000000000000000e+00
1162	b^8*u^9*v	-0.00000000000000000e+00
1163	b^8*u^10	-0.00000000000000000e+00
1164	b^9*v^9	0.00000000000000000e+00
1165	b^9*u*v^8	5.77217918562337941e-05
1166	b^9*u^2*v^7	1.09201151432434238e-03
1167	b^9*u^3*v^6	4.32142695313651182e-02
1168	b^9*u^4*v^5	4.04686706257986334e-02
1169	b^9*u^5*v^4	1.55662692053909896e-02
1170	b^9*u^6*v^3	3.11535903372283816e-04
1171	b^9*u^7*v^2	0.00000000000000000e+00
1172	b^9*u^8*v	0.00000000000000000e+00
1173	b^9*u^9	-0.00000000000000000e+00
1174	b^10*v^8	8.80620248550167991e-06
1175	b^10*u*v^7	1.11897830147057557e-03
1176	b^10*u^2*v^6	5.94797154911439179e-03
1177	b^10*u^3*v^5	1.26749338489940497e-02
1178	b^10*u^4*v^4	1.60597670980479335e-02
1179	b^10*u^5*v^3	4.31155626762161001e-03
1180	b^10*u^6*v^2	-1.64379699254010719e-02
1181	b^10*u^7*v	-0.00000000000000000e+00
1182	b^10*u^8	-0.00000000000000000e+00
1183	b^11*v^7	3.80207646707811154e-06
1184	b^11*u*v^6	-2.34327002793334460e-02
1185	b^11*u^2*v^5	-5.63531274896823808e-02
1186	b^11*u^3*v^4	-4.64845607525958271e-02
1187	b^11*u^4*v^3	-9.70704576895255362e-03
1188	b^11*u^5*v^2	1.47698620696426106e-03
1189	b^11*u^6*v	-4.81338934622174350e-03
1190	b^11*u^7	0.00000000000000000e+00
1191	b^12*v^6	-3.75747084165083687e-03
1192	b^12*u*v^5	-1.46747723226929687e-02
1193	b^12*u^2*v^4	-2.57797401509159592e-02
1194	b^12*u^3*v^3	-2.01134720118559991e-02
1195	b^12*u^4*v^2	-6.63944185122009468e-03
1196	b^12*u^5*v	7.74954609439502777e-03
1197	b^12*u^6	-9.61693703740882089e-02
1198	b^13*v^5	6.75726111939393102e-03
1199	b^13*u*v^4	1.93752116748435420e-02
1200	b^13*u^2*v^3	1.54989035936905807e-02
